#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
##BLOODLINE TRAITS##
awn_basilisk_desc;The Basilisk was once a man of the Khinasi, but he retains little of his original appearance, being almost entirely reptilian in appearance. Green scales cover his body, a fan-like crest runs along his back spotted with red, and he has a long prehensile tail. He walks upon his eight legs, only the first two legs could be used as arms and hands, each hand/foot has but two powerful claw-like fingers.;;;;;;;;;;;;;x
awn_banshegh;The Banshegh;;;;;;;;;;;;;x
awn_banshegh_desc;The Awnshegh known as the Banshegh torments the people of Rheulgard every night, transforming the pleasant forests and mountains into dark-some and dangerous in the span of a few minutes.;;;;;;;;;;;;;x
awn_kraken;The Kraken;;;;;;;;;;;;;x
awn_kraken_desc;The Kraken is a very powerful awnsheigh, some say the strongest one to rule the seas.;;;;;;;;;;;;;x
awn_manticore;The Manticore;;;;;;;;;;;;;x
awn_manticore_desc;The Manticore was once known as Qandar the Righteous, a paladin of Avani with some relation to the ruling family of Djafra. Soon after the Magian began his conquest of the Esenshal Peninsula, Qandar set out with many other heroes to stop this interloper.;;;;;;;;;;;;;x
awn_sphinx;The Sphinx;;;;;;;;;;;;;x
awn_sphinx_desc;The Sphinx has ruled its own domain for hundreds of years. Early on, it lived as a marauding beast, preying on local villagers and passing caravans. Over the last century or so, the Sphinx has chosen to expand its domain and become a true regent. A long time menace to trade, the Sphinx craves territory and power above all else.;;;;;;;;;;;;;x
awn_swordhawk;The Swordhawk;;;;;;;;;;;;;x
awn_swordhawk_desc;The Swordhawk started as a royal assassin for the last king of Massenmarch. He was used to eliminate rebellious nobles and political enemies. At least one of his victims had a bloodline of Azrai and he was cursed by the foul divine blood and began the transformation in an awnshegh.;;;;;;;;;;;;;x
awn_hydra;The Hydra;;;;;;;;;;;;;x
awn_hydra_desc;The Hydra is an awnshegh that dwells in the Harrowmarsh on the border between the Eastern Marches of Anuire and the Saire Siendere of Khinasi.;;;;;;;;;;;;;x
awn_ghoul;The Ghoul;;;;;;;;;;;;;x
awn_ghoul_desc;The Ghoul was once the son of a minor Khinasi noble, a pampered child with an insignificant bloodline. His entire family was brutally slain by another noble, due to some palace intrigue. The boy barely escaped with his life intact by hiding underneath the corpse of his father.;;;;;;;;;;;;;x
awn_serpent2;Serpent;;;;;;;;;;;;;x
awn_serpent2_desc;A son of The Serpent. His powers may not be as strong as those of his father but he is surely a force to be reckoned with.;;;;;;;;;;;;;x
##Magical Items##
sword_1;Sword +1;;;;;;;;;;;;;x
sword_1_desc;A common magical sword for a noble scion, it will never break in battle.;;;;;;;;;;;;;x
sword_2;Sword +2;;;;;;;;;;;;;x
sword_2_desc;An uncommon magical sword for a noble scion, while almost normal looking you can feel the power emanating from this sword.;;;;;;;;;;;;;x
sword_3;Sword +3;;;;;;;;;;;;;x
sword_3_desc;A rare magical sword for a noble scion, you can feel this sword irradiating power.;;;;;;;;;;;;;x
sword_4;Sword +4;;;;;;;;;;;;;x
sword_4_desc;A very rare magical sword for a noble scion, you can feel the magic calling you from the sword.;;;;;;;;;;;;;x
sword_5;Sword +5;;;;;;;;;;;;;x
sword_5_desc;This Legendary sword can cut through almost anything like a hot knife through butter. Only the greatest families have a sword of this power.;;;;;;;;;;;;;x
holy_avenger_sword;Holy Avenger Sword;;;;;;;;;;;;;x
holy_avenger_sword_desc;A Sword reserved for the greatest heroes of the faith, it will glow with a holy fire in battle and is considered one of the most powerful swords ever crafted.;;;;;;;;;;;;;x
sword_of_roele;Sword of Roele;;;;;;;;;;;;;x
sword_of_roele_desc;Michael Roele, the last Emperor of Anuire is remembered not for his life, heroic and eventful though it was, but for his death. Michael died shortly after ending a civil war in Anuire. When his wife died in childbirth and their unborn child somehow corrupted into a spawn of the Gorgon, Michael temper flared to life led his troops into the Gorgon's Crown. The cream of the Anuirean Empire fought its way through the goblins of Markazor, the Gorgon's legions and to the gates of Kal-Saitharak themselves. It is said that Michael fought past the best of the Gorgon's troops before facing the Gorgon in single combat, though not being able to kill The Gorgon, Michael Roele was able to greatly injure the Gorgon before dying and grounding his powers. His sword was long thought lost, but has now been recovered.;;;;;;;;;;;;;x
ring_of_persuasion;Ring of Persuasion;;;;;;;;;;;;;x
ring_of_persuasion_desc;While not a common item, this silver ring is surely to grant a bonus to the wearer's negotiation abilities making for a great Steward.;;;;;;;;;;;;;x
ring_of_invisibility;Ring of Invisibility;;;;;;;;;;;;;x
ring_of_invisibility_desc;While not a common item, this silver ring is surely to grant a bonus to the wearer's stealth abilities making for a great Spymaster.;;;;;;;;;;;;;x
ring_of_command;Ring of Command;;;;;;;;;;;;;x
ring_of_command_desc;Very far from being a trinket, this golden ring is surely to grant a bonus to the wearer's martial abilities making for a great Marshall.;;;;;;;;;;;;;x
ring_of_speed;Ring of Speed;;;;;;;;;;;;;x
ring_of_speed_desc;While not a common item, this silver ring is surely to grant a bonus to the wearer's speed and agility, making them hard to keep up with.;;;;;;;;;;;;;x
amulet_of_protection_1;Amulet of Protection +1;;;;;;;;;;;;;x
amulet_of_protection_1_desc;This light blue amulet increases your defences.;;;;;;;;;;;;;x
amulet_of_protection_3;Amulet of Protection +3;;;;;;;;;;;;;x
amulet_of_protection_3_desc;This light blue amulet increases your defences.;;;;;;;;;;;;;x
amulet_of_protection_5;Amulet of Protection +5;;;;;;;;;;;;;x
amulet_of_protection_5_desc;This light blue amulet increases your defences.;;;;;;;;;;;;;x
elixir_of_eternal_youth;Elixir of Eternal Youth;;;;;;;;;;;;;x
elixir_of_eternal_youth_desc;This elixir will keep its owner from ever having to worry about ageing.;;;;;;;;;;;;;x
potion_of_beauty;Potion of Beauty;;;;;;;;;;;;;x
potion_of_beauty_desc;This potion will make its owner an everlasting beauty to the eye.;;;;;;;;;;;;;x
potion_of_healing;Potion of Healing;;;;;;;;;;;;;x
potion_of_healing_desc;This potion will heal any injuries or old scars from combat.;;;;;;;;;;;;;x
##Relics of Past##
ring_of_faele;Faele's Ring;;;;;;;;;;;;;x
ring_of_faele_desc;This holy object is said to have been made from metal that was once part of Anduiras armour. The band is imbued with ancient magic shaping itself to a wearers finger, and thus granting bonuses.;;;;;;;;;;;;;x
ring_of_dierdrien;Dierdrien's Ring;;;;;;;;;;;;;x
ring_of_dierdrien_desc;The ring will shape itself to fit any wearers finger (from halfling to giant sized). This ring was a gift to one of the first human kings of Aerenwe from the Elves of the Erebannien. The elven mage Dierdrien wrought this band sacrificing some of his own Blood strength in its making.;;;;;;;;;;;;;x
amulet_of_inspiration;Amulet of Inspiration;;;;;;;;;;;;;x
amulet_of_inspiration_desc;This ornate golden amulet has a large star sapphire set in its center. The amulet's history goes back to a time before humans the settled on the Cerilian continent. Originally made to rally the disputing tribes, this item has found its way into the hands of regents who found they could use its powers to embolden people to their own cause. And has since lost any 'Holy' connections. Although it has still been used by Priests, faith is no longer an issue.;;;;;;;;;;;;;x
##Misc Traits##
torva_vos;Torva;;;;;;;;;;;;;x
torva_vos_desc;Torva means 'true' or 'one' in the Vos language, but more commonly refers to a faction who battles for the control of Vos people, backed by a culture soaked in blood and fury for centuries and the worship of two powerful deities. They are traditionalists who emphasise the strength of power gained through physical strength and military might. They cling to clan loyalties, follow their temples, and see the ways of the Nona as decadent and cowardly.;;;;;;;;;;;;;x
nona_vos;Nona;;;;;;;;;;;;;x
nona_vos_desc;Nona means 'new' or 'upstart' in the Vos language, but it is commonly used for one of the two factions that fight for supremacy of their people. The Nona desire to turn the fantastic energies of the Torva people towards progress and unity. They want prosperous strong realms and will tolerate, to a limited degree, foreign gods and ideas. This is a far more harmonious and collaborative approach than that of the Torva.;;;;;;;;;;;;;x
apprenticing;Apprenticing;;;;;;;;;;;;;x
apprenticing_desc;This character is away from home at the Royal College of Sorcery on an apprenticeship.;;;;;;;;;;;;;x
disinherited;Disinherited;;;;;;;;;;;;;x
disinherited_desc;This character has been disinherited by [Root.GetHerHis] family, and thus has no stand in succession.;;;;;;;;;;;;;x
young_elf;Young Elf;;;;;;;;;;;;;x
young_elf_desc;Elves of Cerilia are a magical, immortal people closely tied to the energy of the land. They were once the rulers of the continent, but advancing tribes of men drove them into the deep forests. Many of the oldest elves harbour either a deep sadness or burning anger, and await the day when they will be masters of Cerilia once more.;;;;;;;;;;;;;x
young_half_elf;Young Half-Elf;;;;;;;;;;;;;x
young_half_elf_desc;Half-elves are the unusual children of men and women and their elven hosts. The elves regard them as Sidhelien, and they are welcome in elven society. Humans are more suspicious of half-elves, referring to them as bewitched or changelings - it's rare for half-elves to leave the elven woods.;;;;;;;;;;;;;x
young_dwarven;Young Dwarf;;;;;;;;;;;;;x
young_dwarven_desc;Dwarves lived in the mountains of Cerilia long before humans came to the land. Over the years, the dwarven holds have chosen a defensive strategy, fortifying their approaches and retreating to their cities under the mountains whenever threatened.;;;;;;;;;;;;;x
