#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_wolfgaard;Wolfgaard;Wolfgaard;Wolfgaard;;Wolfgaard;;;;;;;;;x
d_wolfgaard_adj;Wolfgaardian;;wolfgaarder;;;;;;;;;;;x
d_wyndil;Wyndil;Wyndil;Wyndil;;Wyndil;;;;;;;;;x
d_wyndil_adj;Wyndilian;;wyndiler;;;;;;;;;;;x
d_yeninskiy;Yeninskiy;Yeninskiy;Yeninskiy;;Yeninskiy;;;;;;;;;x
d_yeninskiy_adj;Yeninskiian;;yeninskier;;;;;;;;;;;x
d_zaptig;Zaptig;Zaptig;Zaptig;;Zaptig;;;;;;;;;x
d_zaptig_adj;Zaptigian;;zaptiger;;;;;;;;;;;x
d_zeph_na;Zeph-Na;Zeph-Na;Zeph-Na;;Zeph-Na;;;;;;;;;x
d_zeph_na_adj;Zeph-Nan;;zeph-ner;;;;;;;;;;;x
d_zikala;Zikala;Zikala;Zikala;;Zikala;;;;;;;;;x
d_zikala_adj;Zikalan;;zikaler;;;;;;;;;;;x
d_zoloskaya;Zoloskaya;Zoloskaya;Zoloskaya;;Zoloskaya;;;;;;;;;x
d_zoloskaya_adj;Zoloskayan;;zoloskaer;;;;;;;;;;;x
d_zweilund;Zweilund;Zweilund;Zweilund;;Zweilund;;;;;;;;;x
d_zweilund_adj;Zweilundian;;zweilunder;;;;;;;;;;;x
